DeviceID,Date,ALDER,ASH,BEECH,BIRCH,COTTONWOOD,ELM,HACKBERRY,HAZELNUT,HICKORY,JUNIPER,MAPLE,MULBERRY,OAK,PINE,PRIVET,SEDGES,SWEET GUM,SYCAMORE,WALNUT,WILLOW,CATTAIL,COCKLEBUR,DOG FENNEL,MUGWORT,NETTLE,PIGWEED,PLANTAIN,RAGWEED,SHEEP SORREL,Total
Clinic,8/17/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0.59,0,0,1.18,0.59,0.59,0,6.5
Clinic,8/18/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinic,8/19/2020 0:00,0,0,0,0,0,0,0,0,0.59,0.59,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0.59,0,1.18,0.59,2.37,0,10.05
Clinic,8/20/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0.59,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,2.36
Clinic,8/21/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18
Clinic,8/24/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,1.77
Clinic,8/25/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0.59
Clinic,8/26/2020 0:00,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,2.37
Clinic,8/27/2020 0:00,0,0,0,0,0,1.18,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0,0,0,0,7.69
Clinic,8/28/2020 0:00,0,0,0,0,0,91.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92,0.59,0,0.59,0,98.82
Clinic,8/31/2020 0:00,0,0,0,0,0,76.92,0,0,0,0,0,1.78,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,81.66
Clinic,9/1/2020 0:00,0,0,0,0,0,13.02,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,17.16
Clinic,9/2/2020 0:00,0,0,0,0,0,1.18,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,5.92
Clinic,9/3/2020 0:00,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,2.37,0.59,0,7.1,0,11.83
Clinic,9/4/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.59,0,12.43,0,14.2
Clinic,9/8/2020 0:00,0,0,0,0,0,1.78,0,0,0.59,0,0,0,0.59,0.59,0,0,0,0,0,0,0,0,0,2.96,0.59,0.59,0,11.24,1.78,20.71
Clinic,9/9/2020 0:00,0,0,0,0,0,1.18,0,0,0,0,0.59,0,0.59,1.18,0,0,0,0,0,0,0,0,0,0,0.59,2.96,0,7.1,0,14.19
Clinic,9/10/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.59,1.78,0,23.08,0,26.04
Clinic,9/11/2020 0:00,0,0,0,0,0,0,0,0,0.59,0,0,0,1.18,0.59,0,0,0,0,0,0,0,0,1.18,0,0.59,1.18,0,10.65,0,15.96
Clinic,9/14/2020 0:00,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,16.57,0,20.13
Clinic,9/15/2020 0:00,0,0,0,0,0,33.73,0,0,0,0,0,0,0.59,4.14,0,0,0,0.59,0,0,0,0,0,0,0.59,0,0,5.33,2.37,47.34
Clinic,9/16/2020 0:00,0,0,0,0,0,24.85,0,0,0,0.59,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,3.55,2.96,0,34.32,0,67.45
Clinic,9/17/2020 0:00,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.89,0,24.26
Clinic,9/18/2020 0:00,0,0,0,0,0,0.59,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,0,10.65
Clinic,9/21/2020 0:00,0,0,0,0,0,4.14,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,4.14,0,0,25.44,1.18,36.08
Clinic,9/22/2020 0:00,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,8.88,0,11.24
Clinic,9/23/2020 0:00,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28,0,12.42
Clinic,9/24/2020 0:00,0,0,0,0,0,9.47,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,11.83,0,23.07
Clinic,9/25/2020 0:00,0,0,0,0,0,1.18,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,6.51
Clinic,9/28/2020 0:00,0,0,0,0,0,91.12,0,0,0.59,0.59,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.59,0,0,1.78,0,95.26
Clinic,9/29/2020 0:00,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,8.28,0,11.83
Clinic,9/30/2020 0:00,0,0,0,0,0,31.36,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.06,0,42.6
Clinic,10/1/2020 0:00,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,16.57,0,18.34
Clinic,10/2/2020 0:00,0,0,0,0,0,24.26,0,0,0,1.18,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,36.69,0,66.27
Clinic,10/5/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinic,10/6/2020 0:00,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,10.06,0,15.39
Clinic,10/7/2020 0:00,0,0,0,0,0,1.78,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0,7.1
Clinic,10/8/2020 0:00,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.49,0,23.08
Clinic,10/9/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,8.28,0,8.87
Clinic,10/12/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,5.33
Clinic,10/13/2020 0:00,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,32.54,0.59,39.64
Clinic,10/14/2020 0:00,0,0,0,0,0,0,0,0,0.59,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,21.3,0,27.81
Clinic,10/15/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,22.49,0,23.67
Clinic,10/16/2020 0:00,0,0,0,0,0,0.59,0,0,0,2.37,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.59,0,18.93,0,23.07
Clinic,10/19/2020 0:00,0,0,0,0,0,0.59,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,0.59,14.79
Clinic,10/20/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,2.96
Clinic,10/21/2020 0:00,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.24,0,12.42
Clinic,10/22/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,0,3.55
Clinic,10/23/2020 0:00,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,2.37,0,3.55
Clinic,10/26/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0,5.32
Clinic,10/27/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1.18
Clinic,10/28/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1.77
Clinic,10/29/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73,0,5.32
Clinic,10/30/2020 0:00,0,0,0,0,0,0.59,0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,1.18,0,4.73,0,10.64
Clinic,11/2/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1.18,0,3.54
Clinic,11/3/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.59
Clinic,11/4/2020 0:00,0,0,0,0,0,0,0,0,0,4.14,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,1.18,6.5
Clinic,11/5/2020 0:00,0,0,0,0,0,0.59,0,0,0,0.59,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36
Clinic,11/6/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,3.55
Clinic,11/9/2020 0:00,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0.59,0,1.77
Clinic,11/10/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,2.37
Clinic,11/11/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.59
Clinic,11/12/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,1.78
Clinic,11/13/2020 0:00,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.59,0,1.77
Clinic,11/16/2020 0:00,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,2.36
Clinic,11/17/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1.77
Clinic,11/18/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1.77
Clinic,11/19/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1.77
Clinic,11/20/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1.77
Clinic,11/23/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18
Clinic,11/24/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,1.18
Clinic,11/25/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,1.18
Clinic,11/30/2020 0:00,0,0,0,0,0,0,0,0,0,1.78,0,0,0.59,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,4.14
Clinic,12/1/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,1.18
Clinic,12/2/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0.59
Clinic,12/3/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinic,12/4/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18
Clinic,12/7/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,1.18
Clinic,12/8/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.59
Clinic,12/9/2020 0:00,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,1.77
Clinic,12/10/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78
Clinic,12/11/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinic,12/14/2020 0:00,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,2.37
Clinic,12/15/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinic,12/16/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0.59
Clinic,12/17/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinic,12/18/2020 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59
Clinic,12/21/2020 0:00,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18
